SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
50,2,4,20,203,Kansas,Wichita County,2234,2234,2238,2258,2226,2190,2185,2164,2130,2130,2105
50,2,4,20,205,Kansas,Wilson County,9409,9409,9392,9241,9123,9094,8973,8848,8700,8712,8665
50,2,4,20,207,Kansas,Woodson County,3309,3309,3309,3323,3275,3216,3188,3144,3190,3145,3183
50,2,4,20,209,Kansas,Wyandotte County,157505,157525,157639,158020,159411,160984,162320,163832,164934,165313,165324
40,3,6,21,0,Kentucky,Kentucky,4339367,4339333,4348200,4369488,4386381,4404817,4414483,4425999,4438229,4453874,4468402
50,3,6,21,1,Kentucky,Adair County,18656,18661,18761,18991,18937,19126,19265,19168,19264,19294,19215
50,3,6,21,3,Kentucky,Allen County,19956,19968,20048,20190,20250,20333,20510,20678,20738,20921,21122
50,3,6,21,5,Kentucky,Anderson County,21421,21449,21457,21551,21686,21737,21853,21891,22146,22518,22663
50,3,6,21,7,Kentucky,Ballard County,8249,8246,8260,8269,8287,8254,8189,8216,8045,8021,7979
50,3,6,21,9,Kentucky,Barren County,42173,42169,42123,42329,42620,42952,43048,43566,43794,43815,44176
50,3,6,21,11,Kentucky,Bath County,11591,11585,11616,11714,11781,11974,12131,12201,12245,12378,12383
50,3,6,21,13,Kentucky,Bell County,28691,28691,28709,28657,28296,28047,27847,27391,27231,26904,26569
50,3,6,21,15,Kentucky,Boone County,118811,118815,119379,121545,123074,124680,126330,127818,129185,130611,131533
50,3,6,21,17,Kentucky,Bourbon County,19985,20010,19967,20055,20061,20038,20074,20182,20147,20132,20184
50,3,6,21,19,Kentucky,Boyd County,49542,49538,49606,49419,49255,48917,48840,48506,48109,47759,47240
50,3,6,21,21,Kentucky,Boyle County,28432,28437,28668,28796,29021,29634,29810,29762,29933,29958,30100
50,3,6,21,23,Kentucky,Bracken County,8488,8488,8515,8511,8460,8421,8357,8288,8367,8277,8239
50,3,6,21,25,Kentucky,Breathitt County,13878,13876,13857,13792,13617,13533,13371,13369,13182,12931,12726
50,3,6,21,27,Kentucky,Breckinridge County,20059,20051,20042,20272,20080,20047,19887,19987,19988,20151,20388
50,3,6,21,29,Kentucky,Bullitt County,74319,74308,74499,75199,75921,76899,78052,78696,79231,80284,81069
50,3,6,21,31,Kentucky,Butler County,12690,12697,12734,12717,12740,12704,12736,12734,12683,12798,12772
50,3,6,21,33,Kentucky,Caldwell County,12984,12989,13010,13026,12993,12887,12852,12752,12637,12677,12715
50,3,6,21,35,Kentucky,Calloway County,37191,37190,37347,37668,38054,38435,38465,38658,38759,38865,39135
50,3,6,21,37,Kentucky,Campbell County,90336,90338,90614,91064,90907,91089,91637,91945,92055,92547,93152
50,3,6,21,39,Kentucky,Carlisle County,5104,5098,5084,5036,5029,4961,4963,4856,4787,4828,4771
50,3,6,21,41,Kentucky,Carroll County,10811,10807,10806,10996,10882,10850,10755,10700,10633,10728,10737
50,3,6,21,43,Kentucky,Carter County,27720,27721,27747,27630,27645,27605,27521,27443,27290,27193,27004
50,3,6,21,45,Kentucky,Casey County,15955,15960,15983,15911,16028,16014,15783,15746,15768,15794,15888
50,3,6,21,47,Kentucky,Christian County,73955,73938,74127,73473,74945,73690,73379,73155,71860,71252,71671
50,3,6,21,49,Kentucky,Clark County,35613,35603,35603,35437,35695,35562,35631,35675,35863,35940,36249
50,3,6,21,51,Kentucky,Clay County,21730,21729,21660,21594,21527,21198,21094,20990,20643,20273,20105
50,3,6,21,53,Kentucky,Clinton County,10272,10267,10244,10159,10272,10183,10213,10189,10208,10239,10206
50,3,6,21,55,Kentucky,Crittenden County,9315,9315,9297,9249,9223,9179,9176,9169,9133,9021,8915
50,3,6,21,57,Kentucky,Cumberland County,6856,6849,6864,6870,6859,6796,6727,6743,6738,6696,6659
50,3,6,21,59,Kentucky,Daviess County,96656,96643,96706,97179,97884,98338,98485,99509,100043,100546,101104
50,3,6,21,61,Kentucky,Edmonson County,12161,12177,12228,12230,12095,12062,12010,11995,12081,12248,12274
50,3,6,21,63,Kentucky,Elliott County,7852,7850,7843,7781,7632,7551,7533,7548,7490,7508,7508
50,3,6,21,65,Kentucky,Estill County,14672,14679,14713,14655,14506,14486,14445,14377,14318,14227,14198
50,3,6,21,67,Kentucky,Fayette County,295803,295867,296847,301736,306075,310010,311955,316002,319738,322193,323780
50,3,6,21,69,Kentucky,Fleming County,14348,14346,14400,14486,14532,14540,14478,14578,14479,14428,14432
50,3,6,21,71,Kentucky,Floyd County,39451,39450,39931,39755,39147,38486,38010,37535,36979,36261,35845
50,3,6,21,73,Kentucky,Franklin County,49285,49281,49266,49323,49475,49497,49750,50096,50313,50504,50815
50,3,6,21,75,Kentucky,Fulton County,6813,6813,6806,6745,6563,6389,6267,6269,6190,6204,6120
50,3,6,21,77,Kentucky,Gallatin County,8589,8586,8613,8616,8544,8569,8626,8601,8711,8745,8832
50,3,6,21,79,Kentucky,Garrard County,16912,16905,16942,16870,17012,17000,16981,17213,17387,17497,17560
50,3,6,21,81,Kentucky,Grant County,24662,24658,24680,24757,24507,24553,24814,24727,24915,25000,25121
50,3,6,21,83,Kentucky,Graves County,37121,37129,37240,37598,37561,37400,37575,37230,37175,37173,37317
50,3,6,21,85,Kentucky,Grayson County,25746,25749,25789,25755,25800,25958,26075,26143,26088,26264,26321
50,3,6,21,87,Kentucky,Green County,11258,11273,11247,11207,11297,11174,11038,10973,10990,11064,11049
50,3,6,21,89,Kentucky,Greenup County,36910,36902,36880,36816,36660,36460,36280,35983,35804,35491,35268
50,3,6,21,91,Kentucky,Hancock County,8565,8565,8551,8590,8643,8630,8685,8644,8728,8778,8758
50,3,6,21,93,Kentucky,Hardin County,105543,105538,106956,107508,108245,109013,108531,106323,107041,108226,110356
50,3,6,21,95,Kentucky,Harlan County,29278,29278,29219,29121,28673,28487,28018,27511,27005,26725,26409
50,3,6,21,97,Kentucky,Harrison County,18846,18844,18803,18683,18619,18569,18630,18637,18565,18730,18778
50,3,6,21,99,Kentucky,Hart County,18199,18190,18184,18287,18403,18465,18511,18418,18537,18762,18906
50,3,6,21,101,Kentucky,Henderson County,46250,46246,46260,46340,46441,46369,46407,46399,46301,45989,45591
50,3,6,21,103,Kentucky,Henry County,15416,15415,15377,15377,15343,15439,15556,15572,15844,15994,16106
50,3,6,21,105,Kentucky,Hickman County,4902,4902,4859,4781,4735,4707,4678,4610,4606,4523,4421
50,3,6,21,107,Kentucky,Hopkins County,46920,46918,46840,46846,46621,46442,46177,46077,45628,45369,45068
50,3,6,21,109,Kentucky,Jackson County,13494,13490,13480,13384,13308,13393,13309,13327,13365,13420,13442
50,3,6,21,111,Kentucky,Jefferson County,741096,741075,742050,746412,751865,759426,761973,765192,767711,770377,770517
50,3,6,21,113,Kentucky,Jessamine County,48586,48582,48685,48903,49492,50145,50894,51815,52198,53281,53920
50,3,6,21,115,Kentucky,Johnson County,23356,23359,23385,23419,23410,23465,23259,23136,22862,22571,22386
50,3,6,21,117,Kentucky,Kenton County,159720,159723,159954,160300,161274,162705,163210,164092,164676,165410,166051
50,3,6,21,119,Kentucky,Knott County,16346,16371,16363,16317,16137,16101,15955,15692,15505,15285,15126
50,3,6,21,121,Kentucky,Knox County,31883,31888,31851,31882,31506,31653,31558,31485,31506,31484,31304
50,3,6,21,123,Kentucky,Larue County,14193,14189,14177,14187,14060,14031,14117,14121,14024,14211,14307
50,3,6,21,125,Kentucky,Laurel County,58849,58849,58996,59358,59547,59716,59911,59930,60089,60299,60669
50,3,6,21,127,Kentucky,Lawrence County,15860,15859,15866,15943,15898,15910,15892,15873,15842,15735,15571
50,3,6,21,129,Kentucky,Lee County,7887,7887,7718,7708,7581,6879,6796,6742,6593,6590,7033
50,3,6,21,131,Kentucky,Leslie County,11310,11310,11278,11237,11141,10986,10832,10646,10430,10309,10143
50,3,6,21,133,Kentucky,Letcher County,24519,24511,24534,24375,24014,23544,23359,23044,22751,22328,21899
50,3,6,21,135,Kentucky,Lewis County,13870,13883,13836,13804,13773,13686,13763,13600,13474,13358,13257
50,3,6,21,137,Kentucky,Lincoln County,24742,24736,24721,24719,24406,24440,24429,24343,24376,24498,24644
50,3,6,21,139,Kentucky,Livingston County,9519,9519,9520,9503,9438,9332,9327,9286,9194,9264,9242
50,3,6,21,141,Kentucky,Logan County,26835,26832,26852,26846,26726,26985,26823,26751,26670,27014,26989
50,3,6,21,143,Kentucky,Lyon County,8314,8319,8331,8436,8449,8455,8413,8311,8084,8113,8009
50,3,6,21,145,Kentucky,McCracken County,65565,65561,65540,65825,65626,65376,65353,64984,65340,65397,65346
50,3,6,21,147,Kentucky,McCreary County,18306,18306,18329,18286,18056,17929,17922,17879,17542,17423,17408
50,3,6,21,149,Kentucky,McLean County,9531,9540,9515,9511,9499,9465,9421,9412,9351,9219,9252
50,3,6,21,151,Kentucky,Madison County,82916,82913,83469,84776,85415,85959,87101,88237,89568,91226,92368
50,3,6,21,153,Kentucky,Magoffin County,13333,13333,13308,13222,13067,12944,12982,12781,12665,12539,12362
50,3,6,21,155,Kentucky,Marion County,19820,19823,19830,19995,19920,19922,19071,19216,19152,19316,19404
50,3,6,21,157,Kentucky,Marshall County,31448,31448,31451,31258,31262,31218,30996,31060,31273,31311,31191
50,3,6,21,159,Kentucky,Martin County,12929,12929,12913,12849,12746,12670,12514,12304,11961,11495,11323
50,3,6,21,161,Kentucky,Mason County,17490,17490,17505,17548,17467,17331,17143,17066,17182,17225,17150
50,3,6,21,163,Kentucky,Meade County,28602,28613,28714,29643,29262,29247,29097,27740,27985,28094,28715
50,3,6,21,165,Kentucky,Menifee County,6306,6304,6366,6413,6333,6336,6298,6367,6444,6466,6451
50,3,6,21,167,Kentucky,Mercer County,21331,21317,21313,21281,21335,21304,21374,21402,21440,21588,21774
50,3,6,21,169,Kentucky,Metcalfe County,10099,10106,10137,10060,9974,9951,9989,9914,10007,10079,10030
50,3,6,21,171,Kentucky,Monroe County,10963,10963,10970,10920,10853,10722,10680,10621,10539,10611,10718
50,3,6,21,173,Kentucky,Montgomery County,26499,26509,26551,26758,26871,27239,27372,27586,27678,27956,28203
50,3,6,21,175,Kentucky,Morgan County,13923,13924,13729,13722,13536,13371,13350,13268,13251,13211,13345
50,3,6,21,177,Kentucky,Muhlenberg County,31499,31499,31658,31530,31390,31330,31308,31249,31151,30923,30774
50,3,6,21,179,Kentucky,Nelson County,43437,43443,43631,44066,44414,44552,44866,45115,45495,45612,45851
50,3,6,21,181,Kentucky,Nicholas County,7135,7129,7128,7088,7010,7009,7051,7061,7083,7137,7166
50,3,6,21,183,Kentucky,Ohio County,23842,23854,23834,23986,24026,23984,23957,24025,24150,24136,24087
50,3,6,21,185,Kentucky,Oldham County,60316,60354,60435,60771,62114,63067,63976,64546,65389,66489,66470
50,3,6,21,187,Kentucky,Owen County,10841,10837,10850,10820,10754,10638,10650,10728,10659,10789,10880
50,3,6,21,189,Kentucky,Owsley County,4755,4755,4748,4808,4684,4603,4505,4447,4473,4416,4472
50,3,6,21,191,Kentucky,Pendleton County,14877,14875,14916,14657,14541,14556,14469,14472,14571,14558,14529
50,3,6,21,193,Kentucky,Perry County,28712,28690,28661,28691,28295,27981,27552,27339,27123,26479,26092
50,3,6,21,195,Kentucky,Pike County,65024,65029,65075,64913,64590,63862,62944,61785,60422,58862,58402
50,3,6,21,197,Kentucky,Powell County,12613,12613,12644,12621,12479,12478,12356,12228,12257,12321,12442
50,3,6,21,199,Kentucky,Pulaski County,63063,63061,63190,63510,63523,63793,63862,63858,64025,64357,64623
50,3,6,21,201,Kentucky,Robertson County,2282,2282,2275,2290,2216,2216,2187,2135,2125,2132,2135
50,3,6,21,203,Kentucky,Rockcastle County,17056,17056,17081,17110,17064,16748,16827,16933,16869,16757,16750
50,3,6,21,205,Kentucky,Rowan County,23333,23336,23374,23562,23806,24221,24259,24655,24438,24562,24583
50,3,6,21,207,Kentucky,Russell County,17565,17565,17574,17701,17641,17753,17789,17685,17767,17739,17821
50,3,6,21,209,Kentucky,Scott County,47173,47102,47280,47922,48984,50011,51225,52136,53401,54790,56031
50,3,6,21,211,Kentucky,Shelby County,42074,42048,42267,42946,43776,44578,45215,45941,46762,47495,48518
50,3,6,21,213,Kentucky,Simpson County,17327,17330,17339,17306,17556,17695,17766,17908,18005,18105,18529
50,3,6,21,215,Kentucky,Spencer County,17061,17063,17121,17389,17446,17606,17741,17990,18234,18471,18794
50,3,6,21,217,Kentucky,Taylor County,24512,24500,24664,24985,25071,25162,25362,25583,25442,25562,25549
50,3,6,21,219,Kentucky,Todd County,12460,12463,12432,12427,12622,12481,12436,12450,12353,12200,12311
50,3,6,21,221,Kentucky,Trigg County,14339,14329,14324,14217,14415,14303,14130,14219,14304,14424,14643
50,3,6,21,223,Kentucky,Trimble County,8809,8809,8812,8817,8851,8818,8738,8750,8616,8565,8515
50,3,6,21,225,Kentucky,Union County,15007,15007,15278,15265,15088,15075,15092,14978,14796,14640,14505
50,3,6,21,227,Kentucky,Warren County,113792,113766,114325,115847,117406,119598,121304,124081,126493,128995,131264
50,3,6,21,229,Kentucky,Washington County,11717,11717,11699,11696,11829,11860,11909,12023,12138,11939,12084
50,3,6,21,231,Kentucky,Wayne County,20813,20813,20848,20899,20828,20786,20621,20609,20724,20621,20468
50,3,6,21,233,Kentucky,Webster County,13621,13621,13579,13530,13467,13370,13206,13178,13209,13071,13111
50,3,6,21,235,Kentucky,Whitley County,35637,35633,35718,35855,35779,35881,35847,36122,36103,36129,36242
50,3,6,21,237,Kentucky,Wolfe County,7355,7357,7363,7365,7197,7283,7254,7245,7193,7245,7177
50,3,6,21,239,Kentucky,Woodford County,24939,24939,25033,24936,25114,25344,25585,25858,26113,26396,26533
40,3,7,22,0,Louisiana,Louisiana,4533372,4533485,4544532,4575184,4600814,4624577,4644204,4664851,4678215,4670818,4659978
50,3,7,22,1,Louisiana,Acadia Parish,61773,61787,61875,61853,61991,62294,62664,62681,62793,62514,62190
50,3,7,22,3,Louisiana,Allen Parish,25764,25763,25718,25755,25638,25683,25729,25645,25693,25631,25605
50,3,7,22,5,Louisiana,Ascension Parish,107215,107215,107886,110065,112218,114638,117287,119374,121520,123028,124672
50,3,7,22,7,Louisiana,Assumption Parish,23421,23416,23333,23183,23072,23200,23047,22890,22751,22580,22300
50,3,7,22,9,Louisiana,Avoyelles Parish,42073,42071,42106,41791,41572,41275,41089,40991,40997,40871,40462
50,3,7,22,11,Louisiana,Beauregard Parish,35654,35654,35834,36090,36335,36267,36248,36530,36966,36847,37253
50,3,7,22,13,Louisiana,Bienville Parish,14353,14353,14308,14261,14194,13965,13785,13826,13780,13639,13308
50,3,7,22,15,Louisiana,Bossier Parish,116979,117027,117669,120122,123154,124020,124875,125577,125962,127058,127185
50,3,7,22,17,Louisiana,Caddo Parish,254969,254921,255599,256952,257248,255117,252604,251361,248885,246034,242922
50,3,7,22,19,Louisiana,Calcasieu Parish,192768,192773,193027,193838,194460,195474,196562,198427,200480,202330,203112
50,3,7,22,21,Louisiana,Caldwell Parish,10132,10129,10153,10127,10045,9988,9952,10047,10075,9947,9960
50,3,7,22,23,Louisiana,Cameron Parish,6839,6868,6916,6671,6629,6711,6725,6825,6895,6926,6968
50,3,7,22,25,Louisiana,Catahoula Parish,10407,10407,10378,10287,10242,10253,10131,10027,9866,9833,9608
50,3,7,22,27,Louisiana,Claiborne Parish,17195,17195,17175,16936,16869,16666,16405,16266,16147,16002,15944
50,3,7,22,29,Louisiana,Concordia Parish,20822,20822,20840,20840,20498,20499,20479,20232,19973,19849,19572
50,3,7,22,31,Louisiana,De Soto Parish,26656,26656,26669,26779,27024,27095,27068,27111,27198,27265,27436
50,3,7,22,33,Louisiana,East Baton Rouge Parish,440171,440169,440559,441173,442592,443840,444798,445078,446029,443607,440956
50,3,7,22,35,Louisiana,East Carroll Parish,7759,7759,7737,7657,7577,7498,7442,7276,7236,7133,7037
50,3,7,22,37,Louisiana,East Feliciana Parish,20267,20276,20172,20098,19875,19618,19694,19558,19528,19408,19305
50,3,7,22,39,Louisiana,Evangeline Parish,33984,33988,33958,33839,33746,33826,33756,33713,33642,33625,33443
50,3,7,22,41,Louisiana,Franklin Parish,20767,20767,20810,20768,20572,20509,20433,20388,20371,20261,20156
50,3,7,22,43,Louisiana,Grant Parish,22309,22309,22335,22377,22382,22298,22353,22301,22282,22322,22482
50,3,7,22,45,Louisiana,Iberia Parish,73240,73094,73122,73445,73671,73854,73744,73761,73008,72001,70941
50,3,7,22,47,Louisiana,Iberville Parish,33387,33404,33390,33358,33327,33388,33135,33137,32869,32920,32721
50,3,7,22,49,Louisiana,Jackson Parish,16274,16272,16307,16348,16263,16130,15989,15948,15899,15893,15902
50,3,7,22,51,Louisiana,Jefferson Parish,432552,432573,432608,434060,433964,434296,434131,435275,436749,436296,434051
50,3,7,22,53,Louisiana,Jefferson Davis Parish,31594,31592,31633,31590,31446,31297,31448,31431,31382,31491,31582
50,3,7,22,55,Louisiana,Lafayette Parish,221578,221724,222264,224591,227230,231414,235650,239281,241209,241534,242782
50,3,7,22,57,Louisiana,Lafourche Parish,96318,96662,96764,97087,97187,97291,97906,98323,98522,98202,98115
50,3,7,22,59,Louisiana,LaSalle Parish,14890,14890,14908,14939,14861,14822,14876,14985,15036,14929,14917
50,3,7,22,61,Louisiana,Lincoln Parish,46735,46740,46849,47054,47026,47235,47199,47437,47484,47465,47196
50,3,7,22,63,Louisiana,Livingston Parish,128026,128015,128679,130158,131815,134012,135517,137463,139970,138038,139567
50,3,7,22,65,Louisiana,Madison Parish,12093,12099,12105,11975,12211,11909,11819,11552,11484,11343,11161
50,3,7,22,67,Louisiana,Morehouse Parish,27979,27979,27872,27478,27378,26940,26655,26309,25910,25687,25398
50,3,7,22,69,Louisiana,Natchitoches Parish,39566,39569,39527,39380,39335,39114,39117,38996,39005,39038,38659
50,3,7,22,71,Louisiana,Orleans Parish,343829,343828,347770,360686,369761,378623,383930,389791,391977,391538,391006
50,3,7,22,73,Louisiana,Ouachita Parish,153720,153731,153967,154631,155239,156047,156351,156877,156917,155757,154475
50,3,7,22,75,Louisiana,Plaquemines Parish,23042,23039,23122,23586,23831,23515,23312,23443,23331,23367,23410
50,3,7,22,77,Louisiana,Pointe Coupee Parish,22802,22805,22818,22806,22676,22423,22309,22207,22124,22212,21940
50,3,7,22,79,Louisiana,Rapides Parish,131613,131609,131757,132001,132002,132319,132207,131801,131878,131282,130562
50,3,7,22,81,Louisiana,Red River Parish,9091,9091,9099,9082,9072,8959,8760,8714,8621,8519,8477
50,3,7,22,83,Louisiana,Richland Parish,20725,20724,20759,20888,20918,20918,20763,20551,20451,20415,20192
50,3,7,22,85,Louisiana,Sabine Parish,24233,24233,24233,24425,24326,24266,24118,24215,24068,24009,24032
50,3,7,22,87,Louisiana,St. Bernard Parish,35897,35897,36824,39515,41485,43434,44441,45425,45775,46108,46721
50,3,7,22,89,Louisiana,St. Charles Parish,52780,52888,52817,52385,52419,52614,52679,52583,52806,52673,52879
50,3,7,22,91,Louisiana,St. Helena Parish,11203,11207,11199,10958,10982,10775,10524,10469,10413,10385,10262
50,3,7,22,93,Louisiana,St. James Parish,22102,22101,22048,21780,21632,21608,21516,21480,21427,21324,21037
50,3,7,22,95,Louisiana,St. John the Baptist Parish,45924,45809,45594,45066,44725,43576,43723,43542,43440,43339,43184
50,3,7,22,97,Louisiana,St. Landry Parish,83384,83384,83489,83432,83459,83410,83674,83628,83731,83447,82764
50,3,7,22,99,Louisiana,St. Martin Parish,52160,52160,52261,52791,52649,52939,53299,53883,53838,54121,53621
50,3,7,22,101,Louisiana,St. Mary Parish,54650,54650,54557,54190,53570,53590,53283,52881,52059,50672,49774
50,3,7,22,103,Louisiana,St. Tammany Parish,233740,233754,234537,236813,239041,241941,245232,248913,252389,255820,258111
50,3,7,22,105,Louisiana,Tangipahoa Parish,121097,121107,121482,122684,123639,125526,127022,128740,130657,132322,133777
50,3,7,22,107,Louisiana,Tensas Parish,5252,5252,5231,5092,4999,4934,4853,4773,4657,4583,4462
50,3,7,22,109,Louisiana,Terrebonne Parish,111860,111522,111482,111597,111679,112687,113470,113796,112957,111691,111021
50,3,7,22,111,Louisiana,Union Parish,22721,22774,22832,22757,22521,22458,22561,22492,22536,22454,22330
50,3,7,22,113,Louisiana,Vermilion Parish,57999,57971,58098,58205,58645,59298,59545,59931,60093,59937,59830
50,3,7,22,115,Louisiana,Vernon Parish,52334,52334,52714,52238,54088,52787,52793,51415,51449,50519,48860
50,3,7,22,117,Louisiana,Washington Parish,47168,47140,47088,47123,46678,46413,46324,46368,46403,46609,46582
50,3,7,22,119,Louisiana,Webster Parish,41207,41207,41196,41236,40903,40658,40282,40055,39748,39274,38798
50,3,7,22,121,Louisiana,West Baton Rouge Parish,23788,23788,23954,24110,24153,24660,25199,25559,25906,26207,26427
50,3,7,22,123,Louisiana,West Carroll Parish,11604,11604,11576,11519,11499,11453,11526,11286,11129,10975,10982
50,3,7,22,125,Louisiana,West Feliciana Parish,15625,15625,15641,15514,15474,15460,15376,15366,15304,15377,15460
