CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,DATASOURCE,HOUSING_TYPE,HOUSING_TYPE_DESC,QUANTITY,COMMUNITY_DESIGNATION
003,10648,02393784,00302393784,Centerville,1970,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1970,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1970,METC,SFD,Single-Family Detached,4,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1970,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1971,METC,DUP,Duplex,2,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1971,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1971,METC,SFD,Single-Family Detached,10,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1971,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1972,METC,DUP,Duplex,2,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1972,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1972,METC,SFD,Single-Family Detached,5,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1972,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1973,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1973,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1973,METC,SFD,Single-Family Detached,5,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1973,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1974,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1974,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1974,METC,SFD,Single-Family Detached,3,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1974,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1975,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1975,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1975,METC,SFD,Single-Family Detached,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1975,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1976,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1976,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1976,METC,SFD,Single-Family Detached,7,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1976,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1977,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1977,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1977,METC,SFD,Single-Family Detached,7,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1977,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1978,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1978,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1978,METC,SFD,Single-Family Detached,16,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1978,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1979,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1979,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1979,METC,SFD,Single-Family Detached,16,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1979,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1980,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1980,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1980,METC,SFD,Single-Family Detached,40,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1980,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1981,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1981,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1981,METC,SFD,Single-Family Detached,11,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1981,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1982,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1982,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1982,METC,SFD,Single-Family Detached,9,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1982,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1983,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1983,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1983,METC,SFD,Single-Family Detached,11,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1983,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1984,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1984,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1984,METC,SFD,Single-Family Detached,10,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1984,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1985,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1985,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1985,METC,SFD,Single-Family Detached,5,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1985,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1986,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1986,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1986,METC,SFD,Single-Family Detached,21,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1986,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1987,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1987,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1987,METC,SFD,Single-Family Detached,56,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1987,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1988,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1988,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1988,METC,SFD,Single-Family Detached,38,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1988,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1989,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1989,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1989,METC,SFD,Single-Family Detached,87,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1989,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1990,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1990,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1990,METC,SFD,Single-Family Detached,62,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1990,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1991,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1991,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1991,METC,SFD,Single-Family Detached,46,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1991,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1992,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1992,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1992,METC,SFD,Single-Family Detached,47,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1992,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1993,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1993,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1993,METC,SFD,Single-Family Detached,24,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1993,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1994,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1994,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1994,METC,SFD,Single-Family Detached,29,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1994,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1995,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1995,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1995,METC,SFD,Single-Family Detached,18,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1995,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1996,METC,DUP,Duplex,2,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1996,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1996,METC,SFD,Single-Family Detached,22,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1996,METC,TH,Townhomes (single-family attached),16,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1997,METC,DUP,Duplex,8,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1997,METC,MF3,Multifamily (3 units or more),16,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1997,METC,SFD,Single-Family Detached,37,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1997,METC,TH,Townhomes (single-family attached),40,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1998,METC,DUP,Duplex,4,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1998,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1998,METC,SFD,Single-Family Detached,99,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1998,METC,TH,Townhomes (single-family attached),40,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1999,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1999,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1999,METC,SFD,Single-Family Detached,74,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,1999,METC,TH,Townhomes (single-family attached),4,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2000,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2000,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2000,METC,SFD,Single-Family Detached,54,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2000,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2001,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2001,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2001,METC,SFD,Single-Family Detached,44,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2001,METC,TH,Townhomes (single-family attached),4,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2002,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2002,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2002,METC,SFD,Single-Family Detached,48,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2002,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2003,METC,DUP,Duplex,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2003,METC,MF3,Multifamily (3 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2003,METC,SFD,Single-Family Detached,31,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2003,METC,TH,Townhomes (single-family attached),2,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2004,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2004,METC,MF5,Multifamily (5 units or more),31,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2004,METC,SFD,Single-Family Detached,25,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2004,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2005,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2005,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2005,METC,SFD,Single-Family Detached,17,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2005,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2006,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2006,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2006,METC,SFD,Single-Family Detached,10,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2006,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2007,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2007,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2007,METC,SFD,Single-Family Detached,12,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2007,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2008,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2008,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2008,METC,SFD,Single-Family Detached,1,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2008,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2009,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2009,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2009,METC,SFD,Single-Family Detached,3,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2009,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2010,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2010,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2010,METC,SFD,Single-Family Detached,3,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2010,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2011,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2011,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2011,METC,SFD,Single-Family Detached,8,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2011,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2012,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2012,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2012,METC,SFD,Single-Family Detached,10,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2012,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2013,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2013,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2013,METC,SFD,Single-Family Detached,11,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2013,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2014,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2014,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2014,METC,SFD,Single-Family Detached,7,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2014,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2015,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2015,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2015,METC,SFD,Single-Family Detached,8,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2015,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2016,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2016,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2016,METC,SFD,Single-Family Detached,17,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2016,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2017,METC,ADU,Accessory Dwelling Unit,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2017,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2017,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2017,METC,SFD,Single-Family Detached,6,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2017,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2018,METC,ADU,Accessory Dwelling Unit,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2018,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2018,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2018,METC,SFD,Single-Family Detached,1,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2018,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2019,METC,ADU,Accessory Dwelling Unit,0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2019,METC,DTQ,"Duplex, triplex and quad",0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2019,METC,MF5,Multifamily (5 units or more),0,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2019,METC,SFD,Single-Family Detached,13,Emerging Suburban Edge
003,10648,02393784,00302393784,Centerville,2019,METC,TH,Townhomes (single-family attached),0,Emerging Suburban Edge
053,10846,02393797,05302393797,Champlin,1970,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1970,METC,MF3,Multifamily (3 units or more),135,Suburban
053,10846,02393797,05302393797,Champlin,1970,METC,SFD,Single-Family Detached,121,Suburban
053,10846,02393797,05302393797,Champlin,1970,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1971,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1971,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1971,METC,SFD,Single-Family Detached,190,Suburban
053,10846,02393797,05302393797,Champlin,1971,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1972,METC,DUP,Duplex,26,Suburban
053,10846,02393797,05302393797,Champlin,1972,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1972,METC,SFD,Single-Family Detached,217,Suburban
053,10846,02393797,05302393797,Champlin,1972,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1973,METC,DUP,Duplex,8,Suburban
053,10846,02393797,05302393797,Champlin,1973,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1973,METC,SFD,Single-Family Detached,156,Suburban
053,10846,02393797,05302393797,Champlin,1973,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1974,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1974,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1974,METC,SFD,Single-Family Detached,95,Suburban
053,10846,02393797,05302393797,Champlin,1974,METC,TH,Townhomes (single-family attached),4,Suburban
053,10846,02393797,05302393797,Champlin,1975,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1975,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1975,METC,SFD,Single-Family Detached,78,Suburban
053,10846,02393797,05302393797,Champlin,1975,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1976,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1976,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1976,METC,SFD,Single-Family Detached,68,Suburban
053,10846,02393797,05302393797,Champlin,1976,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1977,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1977,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1977,METC,SFD,Single-Family Detached,153,Suburban
053,10846,02393797,05302393797,Champlin,1977,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1978,METC,DUP,Duplex,26,Suburban
053,10846,02393797,05302393797,Champlin,1978,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1978,METC,SFD,Single-Family Detached,103,Suburban
053,10846,02393797,05302393797,Champlin,1978,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1979,METC,DUP,Duplex,4,Suburban
053,10846,02393797,05302393797,Champlin,1979,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1979,METC,SFD,Single-Family Detached,87,Suburban
053,10846,02393797,05302393797,Champlin,1979,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1980,METC,DUP,Duplex,4,Suburban
053,10846,02393797,05302393797,Champlin,1980,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1980,METC,SFD,Single-Family Detached,69,Suburban
053,10846,02393797,05302393797,Champlin,1980,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1981,METC,DUP,Duplex,2,Suburban
053,10846,02393797,05302393797,Champlin,1981,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1981,METC,SFD,Single-Family Detached,94,Suburban
053,10846,02393797,05302393797,Champlin,1981,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1982,METC,DUP,Duplex,0,Suburban
053,10846,02393797,05302393797,Champlin,1982,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1982,METC,SFD,Single-Family Detached,77,Suburban
053,10846,02393797,05302393797,Champlin,1982,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1983,METC,DUP,Duplex,12,Suburban
053,10846,02393797,05302393797,Champlin,1983,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1983,METC,SFD,Single-Family Detached,236,Suburban
053,10846,02393797,05302393797,Champlin,1983,METC,TH,Townhomes (single-family attached),4,Suburban
053,10846,02393797,05302393797,Champlin,1984,METC,DUP,Duplex,14,Suburban
053,10846,02393797,05302393797,Champlin,1984,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1984,METC,SFD,Single-Family Detached,183,Suburban
053,10846,02393797,05302393797,Champlin,1984,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1985,METC,DUP,Duplex,4,Suburban
053,10846,02393797,05302393797,Champlin,1985,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1985,METC,SFD,Single-Family Detached,284,Suburban
053,10846,02393797,05302393797,Champlin,1985,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1986,METC,DUP,Duplex,4,Suburban
053,10846,02393797,05302393797,Champlin,1986,METC,MF3,Multifamily (3 units or more),0,Suburban
053,10846,02393797,05302393797,Champlin,1986,METC,SFD,Single-Family Detached,652,Suburban
053,10846,02393797,05302393797,Champlin,1986,METC,TH,Townhomes (single-family attached),0,Suburban
053,10846,02393797,05302393797,Champlin,1987,METC,DUP,Duplex,4,Suburban
